
Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 91   | HC 103742  | CÁRMEN LÚCIA | N | 7 | 2
 92   | MS 31770   | CÁRMEN LÚCIA | N | 7 | 1
 93   | MS 25697   | CÁRMEN LÚCIA | N | 7 | 1
 94   | RMS 24411  | CÁRMEN LÚCIA | N | 7 | 1
 95   | HC 96309   | CÁRMEN LÚCIA | N | 7 | 1
 96   | HC 108996  | CÁRMEN LÚCIA | N | 7 | 1
 97   | HC 118955  | CÁRMEN LÚCIA | N | 7 | 1
 98   | HC 94848   | CÁRMEN LÚCIA | N | 7 | 1
 99   | HC 109168  | CÁRMEN LÚCIA | N | 7 | 0
 100   | HC 94526   | CÁRMEN LÚCIA | N | 7 | 0
 101   | HC 119515  | CÁRMEN LÚCIA | N | 7 | 0
 102   | HC 87721   | CÁRMEN LÚCIA | N | 7 | 0
 103   | MS 27026   | CÁRMEN LÚCIA | N | 7 | 0
 104   | RHC 91162  | CÁRMEN LÚCIA | N | 7 | 0
 105   | HC 106293  | CÁRMEN LÚCIA | N | 7 | 0
 106   | INQ 2390   | CÁRMEN LÚCIA | N | 6 | 4
 107   | ADI 4125   | CÁRMEN LÚCIA | N | 6 | 3
 108   | AP 396     | CÁRMEN LÚCIA | N | 6 | 1
 109   | RHC 100972 | CÁRMEN LÚCIA | N | 6 | 1
 110   | HC 92956   | CÁRMEN LÚCIA | N | 6 | 0
 111   | HC 91566   | CÁRMEN LÚCIA | N | 6 | 0
 112   | HC 88660   | CÁRMEN LÚCIA | N | 6 | 0
 113   | RMS 30965  | CÁRMEN LÚCIA | N | 5 | 2
 114   | HC 113880  | CÁRMEN LÚCIA | N | 5 | 2
 115   | HC 110936  | CÁRMEN LÚCIA | N | 5 | 1
 116   | HC 107382  | CÁRMEN LÚCIA | N | 5 | 0
 117   | ADI 3768   | CÁRMEN LÚCIA | N | 3 | 3
 118   | HC 94503   | CÁRMEN LÚCIA | N | 3 | 2
 119   | RE 568645  | CÁRMEN LÚCIA | N | 3 | 1
 120   | ADI 4800   | CÁRMEN LÚCIA | S | 3 | 0
 121   | HC 98231   | CÁRMEN LÚCIA | N | 3 | 0
 122   | EXT 1166   | CÁRMEN LÚCIA | N | 2 | 3
 123   | RHC 111671 | CÁRMEN LÚCIA | N | 2 | 0
 124   | RHC 94350  | CÁRMEN LÚCIA | N | 2 | 0

stf_pr_2_acordaos_90_rel_1
Number of decisions which appear on simulations: 138
Number of items whose frequency is higher than 1: 124
Number of decisions which could be in all iterations: 66
decisões que aparecem pelo menos 10 vezes | 30
decisões que aparecem pelo menos 9 vezes | 59
decisões que aparecem pelo menos 8 vezes | 79
136

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | HC 115508 | MARCO AURÉLIO | N | 10 | 0
 2   | HC 92423  | MARCO AURÉLIO | N | 10 | 0
 3   | RE 363852 | MARCO AURÉLIO | N | 10 | 0
 4   | IF 2953   | MARCO AURÉLIO | S | 10 | 0
 5   | RE 567935 | MARCO AURÉLIO | N | 10 | 0
 6   | IF 2888   | MARCO AURÉLIO | S | 10 | 0
 7   | RE 136901 | MARCO AURÉLIO | N | 10 | 0
 8   | HC 124290 | MARCO AURÉLIO | N | 10 | 0
 9   | ACO 765   | MARCO AURÉLIO | N | 10 | 0
 10   | HC 125705 | MARCO AURÉLIO | N | 10 | 0
 11   | INQ 2052  | MARCO AURÉLIO | N | 10 | 0
 12   | HC 103716 | MARCO AURÉLIO | N | 10 | 0
 13   | RHC 83717 | MARCO AURÉLIO | N | 10 | 0
 14   | RE 386475 | MARCO AURÉLIO | N | 10 | 0
 15   | RE 174478 | MARCO AURÉLIO | N | 10 | 0
 16   | RE 357950 | MARCO AURÉLIO | S | 10 | 0
 17   | HC 83157  | MARCO AURÉLIO | N | 10 | 0
 18   | HC 104813 | MARCO AURÉLIO | N | 10 | 0
 19   | HC 82959  | MARCO AURÉLIO | N | 10 | 0
 20   | RE 477323 | MARCO AURÉLIO | N | 10 | 0
 21   | HC 92175  | MARCO AURÉLIO | N | 10 | 0
 22   | HC 101798 | MARCO AURÉLIO | N | 10 | 0
 23   | HC 83255  | MARCO AURÉLIO | N | 10 | 0
 24   | IF 2915   | MARCO AURÉLIO | N | 10 | 0
 25   | RE 358273 | MARCO AURÉLIO | S | 10 | 0
 26   | HC 106212 | MARCO AURÉLIO | N | 10 | 0
 27   | RE 591054 | MARCO AURÉLIO | N | 10 | 0
 28   | RE 390840 | MARCO AURÉLIO | N | 10 | 0
 29   | HC 85598  | MARCO AURÉLIO | N | 10 | 0
 30   | HC 109956 | MARCO AURÉLIO | N | 10 | 0
 31   | HC 116641 | MARCO AURÉLIO | N | 9 | 1
 32   | HC 116567 | MARCO AURÉLIO | N | 9 | 1
 33   | HC 110055 | MARCO AURÉLIO | N | 9 | 1
 34   | HC 87102  | MARCO AURÉLIO | N | 9 | 1
 35   | RE 388312 | MARCO AURÉLIO | N | 9 | 1
 36   | MI 721    | MARCO AURÉLIO | N | 9 | 1
 37   | RCL 3907  | MARCO AURÉLIO | N | 9 | 1
 38   | RE 353657 | MARCO AURÉLIO | N | 9 | 1
 39   | RE 206048 | MARCO AURÉLIO | N | 9 | 1
 40   | PET 3528  | MARCO AURÉLIO | N | 9 | 1
 41   | HC 101985 | MARCO AURÉLIO | N | 9 | 1
 42   | RE 567985 | MARCO AURÉLIO | N | 9 | 1
 43   | ADPF 46   | MARCO AURÉLIO | N | 9 | 1
 44   | MS 23550  | MARCO AURÉLIO | N | 9 | 1
 45   | RHC 84036 | MARCO AURÉLIO | N | 9 | 1
 46   | ADI 2906  | MARCO AURÉLIO | N | 9 | 1
 47   | MS 24754  | MARCO AURÉLIO | N | 9 | 1
 48   | MS 26919  | MARCO AURÉLIO | N | 9 | 1
 49   | HC 82909  | MARCO AURÉLIO | N | 9 | 0
 50   | HC 101263 | MARCO AURÉLIO | N | 9 | 0
 51   | HC 98416  | MARCO AURÉLIO | N | 9 | 0
 52   | RE 423768 | MARCO AURÉLIO | N | 9 | 0
 53   | HC 96851  | MARCO AURÉLIO | N | 9 | 0
 54   | ADI 4369  | MARCO AURÉLIO | N | 9 | 0
 55   | HC 101733 | MARCO AURÉLIO | N | 9 | 0
 56   | RE 565048 | MARCO AURÉLIO | N | 9 | 0
 57   | HC 100738 | MARCO AURÉLIO | N | 9 | 0
 58   | RE 413782 | MARCO AURÉLIO | N | 9 | 0
 59   | MS 33094  | MARCO AURÉLIO | N | 9 | 0
 60   | HC 104867 | MARCO AURÉLIO | S | 9 | 0
 61   | HC 96324  | MARCO AURÉLIO | N | 9 | 0
 62   | RE 564413 | MARCO AURÉLIO | N | 9 | 0
 63   | AO 183    | MARCO AURÉLIO | N | 8 | 2
 64   | RE 219740 | MARCO AURÉLIO | N | 8 | 2
 65   | RE 201465 | MARCO AURÉLIO | N | 8 | 2
 66   | HC 91273  | MARCO AURÉLIO | N | 8 | 2
 67   | HC 87585  | MARCO AURÉLIO | N | 8 | 2
 68   | MS 26391  | MARCO AURÉLIO | N | 8 | 2
 69   | RE 452994 | MARCO AURÉLIO | N | 8 | 2
 70   | RE 164836 | MARCO AURÉLIO | N | 8 | 2
 71   | HC 104721 | MARCO AURÉLIO | N | 8 | 2
 72   | HC 91595  | MARCO AURÉLIO | N | 8 | 2
 73   | HC 90320  | MARCO AURÉLIO | N | 8 | 2
 74   | RHC 83181 | MARCO AURÉLIO | N | 8 | 1
 75   | MS 26353  | MARCO AURÉLIO | N | 8 | 1
 76   | RE 460785 | MARCO AURÉLIO | N | 8 | 1
 77   | HC 98290  | MARCO AURÉLIO | N | 8 | 1
 78   | HC 117634 | MARCO AURÉLIO | N | 8 | 0
 79   | RE 170484 | MARCO AURÉLIO | S | 8 | 0
 80   | RE 344994 | MARCO AURÉLIO | N | 8 | 0
 81   | RE 590809 | MARCO AURÉLIO | N | 8 | 0
 82   | RE 181966 | MARCO AURÉLIO | S | 8 | 0
 83   | RE 199293 | MARCO AURÉLIO | N | 7 | 3
 84   | HC 84105  | MARCO AURÉLIO | N | 7 | 3
 85   | HC 105674 | MARCO AURÉLIO | N | 7 | 3
 86   | RE 607607 | MARCO AURÉLIO | N | 7 | 3
 87   | HC 86834  | MARCO AURÉLIO | N | 7 | 2
 88   | HC 100319 | MARCO AURÉLIO | N | 7 | 2
 89   | RCL 655   | MARCO AURÉLIO | N | 7 | 2
 90   | RE 191088 | MARCO AURÉLIO | N | 7 | 2
 91   | ADI 3926  | MARCO AURÉLIO | N | 7 | 2
 92   | EXT 1079  | MARCO AURÉLIO | N | 7 | 2
 93   | EXT 974   | MARCO AURÉLIO | N | 7 | 2
 94   | HC 97900  | MARCO AURÉLIO | N | 7 | 2
 95   | HC 91723  | MARCO AURÉLIO | N | 7 | 1
 96   | HC 108715 | MARCO AURÉLIO | N | 7 | 1
 97   | HC 84073  | MARCO AURÉLIO | N | 7 | 1
 98   | MS 25198  | MARCO AURÉLIO | N | 7 | 0
 99   | RMS 24309 | MARCO AURÉLIO | N | 7 | 0
 100   | ADI 1105  | MARCO AURÉLIO | N | 7 | 0
 101   | HC 101432 | MARCO AURÉLIO | N | 6 | 4
 102   | HC 113718 | MARCO AURÉLIO | N | 6 | 3
 103   | MS 24484  | MARCO AURÉLIO | N | 6 | 3
 104   | MS 24742  | MARCO AURÉLIO | N | 6 | 2
 105   | HC 83943  | MARCO AURÉLIO | N | 6 | 2
 106   | HC 87187  | MARCO AURÉLIO | N | 6 | 2
 107   | HC 103027 | MARCO AURÉLIO | N | 6 | 2
 108   | EXT 1051  | MARCO AURÉLIO | N | 6 | 1
 109   | CC 7201   | MARCO AURÉLIO | N | 6 | 1
 110   | HC 90902  | MARCO AURÉLIO | N | 6 | 1
 111   | HC 85588  | MARCO AURÉLIO | N | 5 | 3
 112   | RE 388359 | MARCO AURÉLIO | N | 5 | 2
 113   | RE 461366 | MARCO AURÉLIO | N | 5 | 2
 114   | MI 758    | MARCO AURÉLIO | N | 5 | 1
 115   | ADPF 54   | MARCO AURÉLIO | N | 5 | 1
 116   | MS 26283  | MARCO AURÉLIO | N | 4 | 1
 117   | HC 96007  | MARCO AURÉLIO | N | 4 | 0
 118   | HC 93381  | MARCO AURÉLIO | N | 4 | 0
 119   | HC 111426 | MARCO AURÉLIO | N | 3 | 2
 120   | HC 92487  | MARCO AURÉLIO | N | 3 | 2
 121   | HC 106326 | MARCO AURÉLIO | N | 3 | 0
 122   | RE 194662 | MARCO AURÉLIO | N | 3 | 0
 123   | HC 108674 | MARCO AURÉLIO | N | 2 | 3
 124   | MS 24163  | MARCO AURÉLIO | N | 2 | 2
 125   | HC 92914  | MARCO AURÉLIO | N | 2 | 1
 126   | MS 24503  | MARCO AURÉLIO | N | 2 | 1
 127   | HC 100988 | MARCO AURÉLIO | N | 2 | 0

stf_pr_1_acordaos_90_rel_2
Number of decisions which appear on simulations: 134
Number of items whose frequency is higher than 1: 127
Number of decisions which could be in all iterations: 64
decisões que aparecem pelo menos 10 vezes | 30
decisões que aparecem pelo menos 9 vezes | 62
decisões que aparecem pelo menos 8 vezes | 82
139

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | HC 82909  | MARCO AURÉLIO | N | 10 | 0
 2   | RE 170484 | MARCO AURÉLIO | S | 10 | 0
 3   | HC 92423  | MARCO AURÉLIO | N | 10 | 0
 4   | RE 423768 | MARCO AURÉLIO | N | 10 | 0
 5   | RE 191088 | MARCO AURÉLIO | N | 10 | 0
 6   | RE 363852 | MARCO AURÉLIO | N | 10 | 0
 7   | IF 2953   | MARCO AURÉLIO | S | 10 | 0
 8   | ACO 765   | MARCO AURÉLIO | N | 10 | 0
 9   | HC 101733 | MARCO AURÉLIO | N | 10 | 0
 10   | AO 183    | MARCO AURÉLIO | N | 10 | 0
 11   | RE 201465 | MARCO AURÉLIO | N | 10 | 0
 12   | RE 590809 | MARCO AURÉLIO | N | 10 | 0
 13   | RE 174478 | MARCO AURÉLIO | N | 10 | 0
 14   | RE 181966 | MARCO AURÉLIO | S | 10 | 0
 15   | RE 206048 | MARCO AURÉLIO | N | 10 | 0
 16   | PET 3528  | MARCO AURÉLIO | N | 10 | 0
 17   | HC 83157  | MARCO AURÉLIO | N | 10 | 0
 18   | HC 82959  | MARCO AURÉLIO | N | 10 | 0
 19   | RE 607607 | MARCO AURÉLIO | N | 10 | 0
 20   | HC 101798 | MARCO AURÉLIO | N | 10 | 0
 21   | HC 83255  | MARCO AURÉLIO | N | 10 | 0
 22   | IF 2915   | MARCO AURÉLIO | N | 10 | 0
 23   | HC 84073  | MARCO AURÉLIO | N | 10 | 0
 24   | RE 164836 | MARCO AURÉLIO | N | 10 | 0
 25   | HC 109956 | MARCO AURÉLIO | N | 10 | 0
 26   | HC 115508 | MARCO AURÉLIO | N | 9 | 1
 27   | MS 25198  | MARCO AURÉLIO | N | 9 | 1
 28   | HC 116641 | MARCO AURÉLIO | N | 9 | 1
 29   | HC 116567 | MARCO AURÉLIO | N | 9 | 1
 30   | MI 758    | MARCO AURÉLIO | N | 9 | 1
 31   | RE 567935 | MARCO AURÉLIO | N | 9 | 1
 32   | RE 136901 | MARCO AURÉLIO | N | 9 | 1
 33   | ADI 3926  | MARCO AURÉLIO | N | 9 | 1
 34   | HC 84105  | MARCO AURÉLIO | N | 9 | 1
 35   | HC 125705 | MARCO AURÉLIO | N | 9 | 1
 36   | HC 103716 | MARCO AURÉLIO | N | 9 | 1
 37   | RE 386475 | MARCO AURÉLIO | N | 9 | 1
 38   | RE 353657 | MARCO AURÉLIO | N | 9 | 1
 39   | EXT 1079  | MARCO AURÉLIO | N | 9 | 1
 40   | RE 567985 | MARCO AURÉLIO | N | 9 | 1
 41   | HC 104813 | MARCO AURÉLIO | N | 9 | 1
 42   | RE 413782 | MARCO AURÉLIO | N | 9 | 1
 43   | RE 477323 | MARCO AURÉLIO | N | 9 | 1
 44   | RE 390840 | MARCO AURÉLIO | N | 9 | 1
 45   | HC 87585  | MARCO AURÉLIO | N | 9 | 1
 46   | MS 24754  | MARCO AURÉLIO | N | 9 | 1
 47   | MS 26391  | MARCO AURÉLIO | N | 9 | 1
 48   | RE 452994 | MARCO AURÉLIO | N | 9 | 1
 49   | HC 104721 | MARCO AURÉLIO | N | 9 | 1
 50   | HC 91595  | MARCO AURÉLIO | N | 9 | 1
 51   | HC 90320  | MARCO AURÉLIO | N | 9 | 1
 52   | HC 101263 | MARCO AURÉLIO | N | 9 | 0
 53   | ADI 4369  | MARCO AURÉLIO | N | 9 | 0
 54   | HC 101432 | MARCO AURÉLIO | N | 9 | 0
 55   | RE 357950 | MARCO AURÉLIO | S | 9 | 0
 56   | HC 100738 | MARCO AURÉLIO | N | 9 | 0
 57   | RE 358273 | MARCO AURÉLIO | S | 9 | 0
 58   | HC 104867 | MARCO AURÉLIO | S | 9 | 0
 59   | RHC 84036 | MARCO AURÉLIO | N | 9 | 0
 60   | ADI 2906  | MARCO AURÉLIO | N | 9 | 0
 61   | EXT 974   | MARCO AURÉLIO | N | 9 | 0
 62   | HC 110055 | MARCO AURÉLIO | N | 8 | 2
 63   | HC 124290 | MARCO AURÉLIO | N | 8 | 2
 64   | MI 721    | MARCO AURÉLIO | N | 8 | 2
 65   | INQ 2052  | MARCO AURÉLIO | N | 8 | 2
 66   | RE 565048 | MARCO AURÉLIO | N | 8 | 2
 67   | HC 92175  | MARCO AURÉLIO | N | 8 | 2
 68   | MS 33094  | MARCO AURÉLIO | N | 8 | 2
 69   | HC 106212 | MARCO AURÉLIO | N | 8 | 2
 70   | RHC 83181 | MARCO AURÉLIO | N | 8 | 1
 71   | HC 98416  | MARCO AURÉLIO | N | 8 | 1
 72   | MS 23550  | MARCO AURÉLIO | N | 8 | 1
 73   | RE 591054 | MARCO AURÉLIO | N | 8 | 1
 74   | RE 564413 | MARCO AURÉLIO | N | 8 | 1
 75   | RCL 655   | MARCO AURÉLIO | N | 8 | 0
 76   | HC 111426 | MARCO AURÉLIO | N | 8 | 0
 77   | HC 96851  | MARCO AURÉLIO | N | 8 | 0
 78   | IF 2888   | MARCO AURÉLIO | S | 8 | 0
 79   | MS 26353  | MARCO AURÉLIO | N | 8 | 0
 80   | EXT 1051  | MARCO AURÉLIO | N | 8 | 0
 81   | RCL 3907  | MARCO AURÉLIO | N | 8 | 0
 82   | HC 101985 | MARCO AURÉLIO | N | 8 | 0
 83   | ADPF 46   | MARCO AURÉLIO | N | 8 | 0
 84   | HC 96324  | MARCO AURÉLIO | N | 8 | 0
 85   | ADI 1105  | MARCO AURÉLIO | N | 8 | 0
 86   | MS 26919  | MARCO AURÉLIO | N | 8 | 0
 87   | HC 105674 | MARCO AURÉLIO | N | 7 | 3
 88   | RHC 83717 | MARCO AURÉLIO | N | 7 | 3
 89   | RE 388312 | MARCO AURÉLIO | N | 7 | 2
 90   | HC 91273  | MARCO AURÉLIO | N | 7 | 2
 91   | HC 117634 | MARCO AURÉLIO | N | 7 | 1
 92   | MS 24742  | MARCO AURÉLIO | N | 7 | 1
 93   | RE 199293 | MARCO AURÉLIO | N | 7 | 1
 94   | CC 7201   | MARCO AURÉLIO | N | 7 | 1
 95   | HC 98290  | MARCO AURÉLIO | N | 7 | 1
 96   | HC 103027 | MARCO AURÉLIO | N | 7 | 1
 97   | HC 85598  | MARCO AURÉLIO | N | 7 | 1
 98   | HC 100319 | MARCO AURÉLIO | N | 7 | 0
 99   | HC 83943  | MARCO AURÉLIO | N | 7 | 0
 100   | RE 460785 | MARCO AURÉLIO | N | 7 | 0
 101   | HC 108715 | MARCO AURÉLIO | N | 6 | 3
 102   | HC 87102  | MARCO AURÉLIO | N | 6 | 3
 103   | RE 344994 | MARCO AURÉLIO | N | 6 | 2
 104   | HC 85588  | MARCO AURÉLIO | N | 6 | 2
 105   | HC 113718 | MARCO AURÉLIO | N | 6 | 1
 106   | RE 219740 | MARCO AURÉLIO | N | 6 | 1
 107   | HC 87187  | MARCO AURÉLIO | N | 6 | 0
 108   | HC 92487  | MARCO AURÉLIO | N | 6 | 0
 109   | HC 86834  | MARCO AURÉLIO | N | 5 | 3
 110   | MS 26283  | MARCO AURÉLIO | N | 5 | 2
 111   | ADPF 54   | MARCO AURÉLIO | N | 5 | 2
 112   | MS 24484  | MARCO AURÉLIO | N | 5 | 2
 113   | HC 97900  | MARCO AURÉLIO | N | 5 | 2
 114   | HC 91723  | MARCO AURÉLIO | N | 5 | 1
 115   | RE 461366 | MARCO AURÉLIO | N | 5 | 1
 116   | HC 92914  | MARCO AURÉLIO | N | 5 | 0
 117   | HC 90902  | MARCO AURÉLIO | N | 4 | 2
 118   | HC 96007  | MARCO AURÉLIO | N | 4 | 1
 119   | RE 388359 | MARCO AURÉLIO | N | 4 | 1
 120   | RMS 24309 | MARCO AURÉLIO | N | 4 | 1
 121   | HC 93381  | MARCO AURÉLIO | N | 4 | 1
 122   | MS 24163  | MARCO AURÉLIO | N | 4 | 0
 123   | HC 104522 | MARCO AURÉLIO | N | 3 | 1
 124   | HC 126661 | MARCO AURÉLIO | N | 3 | 1
 125   | MS 24503  | MARCO AURÉLIO | N | 2 | 1

stf_pr_2_acordaos_90_rel_2
Number of decisions which appear on simulations: 133
Number of items whose frequency is higher than 1: 125
Number of decisions which could be in all iterations: 61
decisões que aparecem pelo menos 10 vezes | 25
decisões que aparecem pelo menos 9 vezes | 61
decisões que aparecem pelo menos 8 vezes | 86
137

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | RHC 115989 | GILMAR MENDES | N | 10 | 0
 2   | HC 89090   | GILMAR MENDES | N | 10 | 0
 3   | ADI 2724   | GILMAR MENDES | N | 10 | 0
 4   | HC 85335   | GILMAR MENDES | N | 10 | 0
 5   | RE 433233  | GILMAR MENDES | S | 10 | 0
 6   | HC 91386   | GILMAR MENDES | N | 10 | 0
 7   | RE 453740  | GILMAR MENDES | N | 10 | 0
 8   | MS 24138   | GILMAR MENDES | N | 10 | 0
 9   | RHC 85605  | GILMAR MENDES | N | 10 | 0
 10   | ADI 3897   | GILMAR MENDES | N | 10 | 0
 11   | HC 86522   | GILMAR MENDES | N | 10 | 0
 12   | RE 415454  | GILMAR MENDES | N | 10 | 0
 13   | HC 100185  | GILMAR MENDES | N | 10 | 0
 14   | RCL 1459   | GILMAR MENDES | N | 10 | 0
 15   | HC 83856   | GILMAR MENDES | N | 10 | 0
 16   | HC 82662   | GILMAR MENDES | N | 10 | 0
 17   | HC 122894  | GILMAR MENDES | N | 10 | 0
 18   | RE 598099  | GILMAR MENDES | N | 10 | 0
 19   | HC 83555   | GILMAR MENDES | N | 10 | 0
 20   | ADI 1882   | GILMAR MENDES | N | 10 | 0
 21   | HC 85615   | GILMAR MENDES | N | 10 | 0
 22   | RE 416827  | GILMAR MENDES | S | 10 | 0
 23   | HC 127043  | GILMAR MENDES | N | 10 | 0
 24   | RE 571572  | GILMAR MENDES | N | 10 | 0
 25   | RHC 114434 | GILMAR MENDES | N | 10 | 0
 26   | MI 708     | GILMAR MENDES | N | 10 | 0
 27   | HC 101307  | GILMAR MENDES | S | 10 | 0
 28   | ADI 3682   | GILMAR MENDES | N | 10 | 0
 29   | ADI 3322   | GILMAR MENDES | N | 10 | 0
 30   | HC 104423  | GILMAR MENDES | N | 10 | 0
 31   | HC 119287  | GILMAR MENDES | N | 9 | 1
 32   | ADI 2808   | GILMAR MENDES | N | 9 | 1
 33   | HC 90617   | GILMAR MENDES | N | 9 | 1
 34   | RHC 124486 | GILMAR MENDES | N | 9 | 1
 35   | HC 88537   | GILMAR MENDES | N | 9 | 1
 36   | HC 89525   | GILMAR MENDES | N | 9 | 1
 37   | HC 84434   | GILMAR MENDES | N | 9 | 1
 38   | HC 89965   | GILMAR MENDES | N | 9 | 1
 39   | MI 725     | GILMAR MENDES | N | 9 | 1
 40   | HC 82832   | GILMAR MENDES | N | 9 | 1
 41   | HC 86395   | GILMAR MENDES | N | 9 | 1
 42   | HC 98172   | GILMAR MENDES | N | 9 | 1
 43   | HC 90387   | GILMAR MENDES | N | 9 | 1
 44   | ADI 2302   | GILMAR MENDES | N | 9 | 1
 45   | RE 298616  | GILMAR MENDES | N | 9 | 1
 46   | HC 82949   | GILMAR MENDES | N | 9 | 1
 47   | HC 119064  | GILMAR MENDES | N | 9 | 1
 48   | HC 116218  | GILMAR MENDES | N | 9 | 1
 49   | HC 94114   | GILMAR MENDES | N | 9 | 1
 50   | HC 86789   | GILMAR MENDES | N | 9 | 1
 51   | MS 29947   | GILMAR MENDES | N | 9 | 1
 52   | HC 112400  | GILMAR MENDES | N | 9 | 1
 53   | HC 115153  | GILMAR MENDES | N | 9 | 1
 54   | RMS 24536  | GILMAR MENDES | N | 9 | 1
 55   | HC 92842   | GILMAR MENDES | N | 9 | 1
 56   | HC 112207  | GILMAR MENDES | N | 9 | 1
 57   | HC 104339  | GILMAR MENDES | N | 9 | 1
 58   | HC 88448   | GILMAR MENDES | N | 9 | 1
 59   | ADI 2727   | GILMAR MENDES | S | 9 | 0
 60   | RE 356711  | GILMAR MENDES | N | 9 | 0
 61   | RHC 113544 | GILMAR MENDES | N | 9 | 0
 62   | HC 105743  | GILMAR MENDES | N | 9 | 0
 63   | HC 114498  | GILMAR MENDES | N | 9 | 0
 64   | AI 556099  | GILMAR MENDES | N | 9 | 0
 65   | HC 88905   | GILMAR MENDES | N | 9 | 0
 66   | RE 377457  | GILMAR MENDES | N | 8 | 2
 67   | HC 85706   | GILMAR MENDES | N | 8 | 2
 68   | ADI 2791   | GILMAR MENDES | N | 8 | 2
 69   | ADI 3847   | GILMAR MENDES | N | 8 | 2
 70   | HC 114817  | GILMAR MENDES | N | 8 | 2
 71   | ADI 1571   | GILMAR MENDES | N | 8 | 2
 72   | MS 22357   | GILMAR MENDES | N | 8 | 2
 73   | HC 127488  | GILMAR MENDES | N | 8 | 2
 74   | HC 82740   | GILMAR MENDES | N | 8 | 2
 75   | HC 130152  | GILMAR MENDES | N | 8 | 2
 76   | ADI 2690   | GILMAR MENDES | N | 8 | 2
 77   | HC 85089   | GILMAR MENDES | N | 8 | 2
 78   | HC 85579   | GILMAR MENDES | N | 8 | 1
 79   | HC 83886   | GILMAR MENDES | N | 8 | 1
 80   | ADPF 33    | GILMAR MENDES | N | 8 | 1
 81   | HC 85894   | GILMAR MENDES | N | 8 | 1
 82   | RHC 116080 | GILMAR MENDES | N | 8 | 1
 83   | MS 24381   | GILMAR MENDES | N | 8 | 1
 84   | RE 381964  | GILMAR MENDES | S | 8 | 0
 85   | HC 84793   | GILMAR MENDES | N | 8 | 0
 86   | HC 86128   | GILMAR MENDES | N | 8 | 0
 87   | RE 410778  | GILMAR MENDES | N | 8 | 0
 88   | RE 398269  | GILMAR MENDES | N | 8 | 0
 89   | RE 372503  | GILMAR MENDES | N | 8 | 0
 90   | HC 82704   | GILMAR MENDES | N | 8 | 0
 91   | HC 83675   | GILMAR MENDES | N | 8 | 0
 92   | ADI 1987   | GILMAR MENDES | S | 8 | 0
 93   | HC 87164   | GILMAR MENDES | N | 7 | 3
 94   | HC 87353   | GILMAR MENDES | N | 7 | 2
 95   | AC 1550    | GILMAR MENDES | N | 7 | 2
 96   | HC 97541   | GILMAR MENDES | N | 7 | 2
 97   | HC 105175  | GILMAR MENDES | N | 7 | 2
 98   | HC 85428   | GILMAR MENDES | N | 7 | 2
 99   | ADI 3846   | GILMAR MENDES | N | 7 | 1
 100   | HC 83148   | GILMAR MENDES | N | 7 | 1
 101   | HC 86321   | GILMAR MENDES | S | 7 | 0
 102   | CC 7134    | GILMAR MENDES | N | 7 | 0
 103   | HC 83989   | GILMAR MENDES | N | 7 | 0
 104   | ADI 3715   | GILMAR MENDES | N | 6 | 4
 105   | ADI 2208   | GILMAR MENDES | N | 6 | 1
 106   | EXT 893    | GILMAR MENDES | N | 6 | 1
 107   | HC 109390  | GILMAR MENDES | N | 6 | 1
 108   | RE 630733  | GILMAR MENDES | N | 6 | 1
 109   | ADI 1957   | GILMAR MENDES | N | 6 | 0
 110   | MS 30186   | GILMAR MENDES | N | 5 | 3
 111   | RE 592317  | GILMAR MENDES | N | 5 | 2
 112   | RE 635739  | GILMAR MENDES | N | 5 | 1
 113   | RMS 22311  | GILMAR MENDES | N | 5 | 1
 114   | HC 115171  | GILMAR MENDES | N | 5 | 0
 115   | HC 82625   | GILMAR MENDES | N | 5 | 0
 116   | RHC 116169 | GILMAR MENDES | N | 4 | 1
 117   | MS 30299   | GILMAR MENDES | S | 3 | 0
 118   | RHC 115219 | GILMAR MENDES | N | 3 | 0
 119   | HC 85779   | GILMAR MENDES | N | 2 | 3
 120   | HC 126663  | GILMAR MENDES | N | 2 | 0

stf_pr_1_acordaos_90_rel_3
Number of decisions which appear on simulations: 132
Number of items whose frequency is higher than 1: 120
Number of decisions which could be in all iterations: 72
decisões que aparecem pelo menos 10 vezes | 30
decisões que aparecem pelo menos 9 vezes | 65
decisões que aparecem pelo menos 8 vezes | 92
132

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | HC 83886   | GILMAR MENDES | N | 10 | 0
 2   | ADI 2724   | GILMAR MENDES | N | 10 | 0
 3   | ADI 2808   | GILMAR MENDES | N | 10 | 0
 4   | HC 85335   | GILMAR MENDES | N | 10 | 0
 5   | HC 91386   | GILMAR MENDES | N | 10 | 0
 6   | RE 453740  | GILMAR MENDES | N | 10 | 0
 7   | MS 24138   | GILMAR MENDES | N | 10 | 0
