Descrição de informações da simulação do page rank por iteração

Iteração 1
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 13   | RE 279872 | SEPÚLVEDA PERTENCE | N | 0.023394
 14   | RHC 81796 | NÉRI DA SILVEIRA   | N | 0.023394
 15   | ADI 1654  | MAURÍCIO CORRÊA    | N | 0.023394
 16   | HC 81162  | MOREIRA ALVES      | N | 0.023394
 17   | ADI 1040  | NÉRI DA SILVEIRA   | N | 0.023394
 18   | RE 258980 | ILMAR GALVÃO       | N | 0.000716
 19   | ADI 2158  | DIAS TOFFOLI       | N | 0.000675
 20   | RE 347825 | ELLEN GRACIE       | N | 0.000553
 21   | RE 318644 | ILMAR GALVÃO       | S | 0.000519
 22   | RE 290079 | ILMAR GALVÃO       | N | 0.000516
 23   | RE 313382 | MAURÍCIO CORRÊA    | N | 0.000450
 24   | RE 291188 | SEPÚLVEDA PERTENCE | N | 0.000401
 25   | ADC 4     | SYDNEY SANCHES     | N | 0.000396
 26   | RE 298694 | SEPÚLVEDA PERTENCE | N | 0.000261
 27   | RE 343446 | CARLOS VELLOSO     | N | 0.000226
 28   | RE 298695 | SEPÚLVEDA PERTENCE | N | 0.000224
 29   | RE 206048 | MARCO AURÉLIO      | N | 0.000167
 30   | ADI 2031  | ELLEN GRACIE       | N | 0.000148
 31   | RE 201465 | MARCO AURÉLIO      | N | 0.000135
 32   | RE 202700 | MAURÍCIO CORRÊA    | N | 0.000104
 33   | RCL 846   | MARCO AURÉLIO      | N | 0.000101
 34   | RE 376846 | CARLOS VELLOSO     | N | 0.000100
 35   | RE 351717 | CARLOS VELLOSO     | N | 0.000097
 36   | RE 255858 | ILMAR GALVÃO       | N | 0.000089
 37   | RE 272872 | ILMAR GALVÃO       | N | 0.000082
 38   | IF 3601   | MARCO AURÉLIO      | N | 0.000081
 39   | RE 204735 | CARLOS VELLOSO     | N | 0.000074
 40   | RE 453740 | GILMAR MENDES      | N | 0.000065
 41   | ADI 1662  | MAURÍCIO CORRÊA    | N | 0.000062
 42   | RE 287297 | ILMAR GALVÃO       | N | 0.000061
 43   | RE 204193 | CARLOS VELLOSO     | N | 0.000057
 44   | RE 305186 | ILMAR GALVÃO       | N | 0.000045
 45   | ADI 668   | DIAS TOFFOLI       | N | 0.000044
 46   | ACO 471   | SYDNEY SANCHES     | N | 0.000043
 47   | IF 2915   | MARCO AURÉLIO      | N | 0.000041
 48   | ADI 1922  | JOAQUIM BARBOSA    | N | 0.000039
 49   | RE 237718 | SEPÚLVEDA PERTENCE | N | 0.000037
 50   | RE 189170 | MARCO AURÉLIO      | N | 0.000035
 51   | ADI 2115  | ILMAR GALVÃO       | N | 0.000033
 52   | RMS 24651 | MARCO AURÉLIO      | N | 0.000033
 53   | ADI 2061  | ILMAR GALVÃO       | N | 0.000031
 54   | RE 346084 | ILMAR GALVÃO       | N | 0.000024
 55   | HC 81611  | SEPÚLVEDA PERTENCE | N | 0.000024
 56   | RE 312141 | MOREIRA ALVES      | S | 0.000023
 57   | RE 311292 | MOREIRA ALVES      | N | 0.000023
 58   | RE 312934 | MOREIRA ALVES      | S | 0.000023
 59   | RE 291487 | MOREIRA ALVES      | N | 0.000022
 60   | RE 244293 | ILMAR GALVÃO       | N | 0.000022
 61   | RCL 1987  | MAURÍCIO CORRÊA    | N | 0.000022
 62   | RE 268488 | MOREIRA ALVES      | N | 0.000021
 63   | RE 194382 | MAURÍCIO CORRÊA    | N | 0.000020
 64   | HC 80659  | MAURÍCIO CORRÊA    | N | 0.000018
 65   | ADI 1976  | JOAQUIM BARBOSA    | N | 0.000018
 66   | ADI 1851  | ILMAR GALVÃO       | N | 0.000018
 67   | RE 288304 | ILMAR GALVÃO       | N | 0.000018
 68   | RE 254871 | ILMAR GALVÃO       | S | 0.000017
 69   | RCL 997   | MARCO AURÉLIO      | N | 0.000017
 70   | ADI 2064  | MAURÍCIO CORRÊA    | N | 0.000017
 71   | RE 349160 | SEPÚLVEDA PERTENCE | N | 0.000016
 72   | ADI 1878  | ILMAR GALVÃO       | N | 0.000016
 73   | ADI 2107  | ILMAR GALVÃO       | N | 0.000016
 74   | ADI 1571  | GILMAR MENDES      | N | 0.000016
 75   | ADI 872   | ELLEN GRACIE       | N | 0.000016
 76   | RE 207260 | CARLOS VELLOSO     | S | 0.000016
 77   | RE 361518 | ELLEN GRACIE       | N | 0.000015
 78   | ADI 2189  | DIAS TOFFOLI       | N | 0.000015
 79   | HC 82105  | CARLOS VELLOSO     | N | 0.000014
